37.655174, 181.487976, 37.816936, 181.455627
37.816936, 181.455627, 37.946346, 181.326218
39.628677, 190.514297, 39.596329, 190.126068
39.596329, 190.029007, 39.677208, 189.754013
39.693382, 189.737839, 39.887497, 189.656952
39.887497, 189.656952, 40.194847, 189.754013
35.987701, 194.138412, 36.192688, 194.029083
36.192688, 194.029083, 36.466003, 194.056412
36.466003, 194.056412, 36.670994, 194.288727
45.193916, 212.812012, 52.408009, 212.751892
52.408009, 212.751892, 52.528244, 210.467438
41.286285, 222.851624, 47.237911, 222.731384
66.889282, 187.783554, 69.627151, 187.876892
66.827057, 187.814667, 66.889282, 186.850189
78.492538, 212.041794, 78.574287, 209.344147
78.574287, 209.344147, 80.168343, 209.466766
51.619137, 222.725098, 53.400509, 222.880005
16.277887, 164.377228, 30.034729, 164.301010
84.662971, 209.139221, 84.119484, 210.536774
84.274765, 215.894043, 83.808914, 217.058670
84.274765, 219.232635, 83.731270, 220.241974
84.264610, 208.589706, 84.448486, 213.738220
83.345238, 239.296906, 83.896866, 223.299744
83.896866, 223.299744, 84.816238, 222.564240
84.816238, 222.564240, 84.632362, 215.025345
83.529114, 185.237534, 83.896866, 193.144180
83.161362, 197.373306, 83.529114, 199.395935
24.979898, 212.556793, 26.280300, 212.456757
30.981756, 212.506775, 32.682281, 212.606812
32.682281, 212.606812, 32.632267, 211.806564
19.341177, 208.760284, 19.271732, 212.232498
23.288660, 208.938065, 23.374636, 210.700546
23.374636, 210.700546, 25.309069, 210.743530
11.976241, 203.505997, 12.228359, 203.758102
12.228359, 203.758102, 12.329206, 204.010223
6.833035, 203.657257, 7.942354, 203.808533
2.647876, 204.010223, 2.547029, 203.304291
-9.612139, 170.687088, -9.667148, 176.242935
-9.667148, 176.242935, -10.327250, 176.352951
-15.553055, 179.213394, -15.608063, 181.908813
-15.608063, 181.908813, -16.323174, 181.963821
-20.338793, 180.038528, -20.338793, 180.038528
-15.899032, 187.374268, -15.899032, 190.955933
-39.773014, 171.388000, -9.807357, 171.279831
-19.759850, 181.989578, -19.651670, 178.960556
-19.651670, 177.446045, -17.488085, 177.554230
-30.794136, 182.097748, -30.794136, 178.744202
-41.828423, 181.881393, -41.828423, 180.691422
-41.936600, 178.744202, -41.936600, 177.446045
-37.501251, 180.907776, -37.393070, 179.068741
-34.244156, 212.217392, -34.244156, 212.254303
-34.281067, 212.365036, -33.616661, 212.365036
-33.616661, 212.365036, -33.469013, 213.287827
-37.418537, 212.365036, -36.717220, 212.438858
-36.680309, 212.438858, -36.717220, 213.472382
-53.352726, 210.759033, -53.702442, 211.458466
-53.702442, 211.458466, -53.422668, 212.157898
-53.282784, 212.227844, -53.142895, 212.367737
-17.217945, 221.820084, -14.532068, 221.887222
-18.762325, 222.424393, -18.560884, 224.170227
-27.701418, 212.008072, -39.944920, 212.240845
-0.207180, 169.746094, -0.207180, 169.698730
-0.112457, 164.725769, 4.813142, 164.725769
-0.207180, 165.009933, -0.159818, 169.793457
37.405479, 171.732346, 39.835094, 171.699066
39.901657, 171.066696, 41.133106, 171.099976
44.161797, 171.099976, 45.359962, 171.099976
45.359962, 171.099976, 45.326679, 171.798904
35.841209, 171.033417, 37.472046, 171.000137
33.138905, 171.704376, 35.752495, 171.704376
-6.201907, 176.347763, -5.860738, 171.144928
-5.860738, 171.144928, -2.449047, 171.059631
4.839906, 170.735168, 4.848812, 171.314072
6.879405, 170.699539, 6.897217, 171.180481
-8.517326, 213.088242, -5.241694, 213.088242
7.939209, 164.722107, 9.387834, 164.688156
9.387834, 164.688156, 9.433104, 165.039001
9.433104, 165.039001, 10.938314, 165.039001
4.453457, 169.486694, 4.589266, 169.498016
4.589266, 169.498016, 4.600584, 169.316940
4.464775, 168.603943, 4.634535, 168.637894
4.634535, 168.637894, 4.634535, 168.332321
4.476092, 167.721191, 4.668488, 167.698547
4.668488, 167.698547, 4.634535, 167.426941
4.510044, 166.770523, 4.634535, 166.781845
4.634535, 166.781845, 4.668488, 166.646042
37.562424, 178.773041, 37.562424, 181.031189
54.298294, 174.223099, 54.232891, 176.316101
54.232891, 178.147491, 54.298294, 179.586426
2.865923, 222.274307, 6.085524, 222.183624
